service_id,date,exception_type
C22234RA1HPSzN-031,20201211,1
C22234RA1HPSzN-031,20201214,1
C22234RA1HPSzN-031,20201215,1
C22234RA1HPSzN-031,20201216,1
C22234RA1HPSzN-031,20201217,1
C22234RA1HPSzN-031,20201218,1
C22235RA1SZSzN-031,20201121,1
C22235RA1SZSzN-031,20201128,1
C22235RA1SZSzN-031,20201129,1
C22235RA1SZSzN-031,20201205,1
C22235RA1SZSzN-031,20201206,1
C22235RA1SZSzN-031,20201213,1
C22235RA1SZSzN-031,20201219,1
C22235RA1SZSzN-031,20201220,1
C22245ASZIGy-051,20201114,1
C22245ASZIGy-051,20201121,1
C22245ASZIGy-051,20201128,1
C22245ASZIGy-051,20201205,1
C22245ASZIGy-051,20201219,1
C22245ASZIGy-051,20201224,1
C22246AHCKG-1021,20201109,1
C22246AHCKG-1021,20201110,1
C22246AHCKG-1021,20201111,1
C22246AHCKG-1021,20201112,1
C22246AHCKG-1021,20201116,1
C22246AHCKG-1021,20201117,1
C22246AHCKG-1021,20201118,1
C22246AHCKG-1021,20201119,1
C22246AHCKG-1021,20201123,1
C22246AHCKG-1021,20201124,1
C22246AHCKG-1021,20201125,1
C22246AHCKG-1021,20201126,1
C22246AHCKG-1021,20201130,1
C22246AHCKG-1021,20201201,1
C22246AHCKG-1021,20201202,1
C22246AHCKG-1021,20201203,1
C22246AHCKG-1021,20201207,1
C22246AHCKG-1021,20201208,1
C22246AHCKG-1021,20201209,1
C22246AHCKG-1021,20201210,1
C22246AHCKG-1021,20201211,1
C22246AHCKG-1021,20201214,1
C22246AHCKG-1021,20201215,1
C22246AHCKG-1021,20201216,1
C22246AHCKG-1021,20201217,1
C22246AHCKG-1021,20201221,1
C22246AHCKG-1021,20201222,1
C22247AVVIGy-051,20201108,1
C22247AVVIGy-051,20201115,1
C22247AVVIGy-051,20201122,1
C22247AVVIGy-051,20201129,1
C22247AVVIGy-051,20201206,1
C22247AVVIGy-051,20201213,1
C22247AVVIGy-051,20201220,1
C22247AVVIGy-051,20201225,1
C22247AVVIGy-051,20201226,1
C22247AVVIGy-051,20201227,1
C22248APPKG-1021,20201113,1
C22248APPKG-1021,20201120,1
C22248APPKG-1021,20201127,1
C22248APPKG-1021,20201204,1
C22248APPKG-1021,20201218,1
C22248APPKG-1021,20201223,1
C22248APPKG-1021,20210101,1
C22254AHCYM-0021,20201109,1
C22254AHCYM-0021,20201201,1
C22254AHCYM-0021,20201202,1
C22254AHCYM-0021,20201203,1
C22254AHCYM-0021,20201207,1
C22254AHCYM-0021,20201208,1
C22254AHCYM-0021,20201209,1
C22254AHCYM-0021,20201210,1
C22254AHCYM-0021,20201211,1
C22254AHCYM-0021,20201214,1
C22254AHCYM-0021,20201215,1
C22254AHCYM-0021,20201216,1
C22254AHCYM-0021,20201217,1
C22254AHCYM-0021,20201221,1
C22254AHCYM-0021,20201222,1
C22259AHPIGy-031,20201110,1
C22259AHPIGy-031,20201111,1
C22259AHPIGy-031,20201112,1
C22259AHPIGy-031,20201113,1
C22259AHPIGy-031,20201116,1
C22259AHPIGy-031,20201117,1
C22259AHPIGy-031,20201118,1
C22259AHPIGy-031,20201119,1
C22259AHPIGy-031,20201120,1
C22259AHPIGy-031,20201123,1
C22259AHPIGy-031,20201124,1
C22259AHPIGy-031,20201125,1
C22259AHPIGy-031,20201126,1
C22259AHPIGy-031,20201127,1
C22259AHPIGy-031,20201130,1
C22259AHPIGy-031,20201201,1
C22259AHPIGy-031,20201202,1
C22259AHPIGy-031,20201203,1
C22259AHPIGy-031,20201204,1
C22259AHPIGy-031,20201207,1
C22259AHPIGy-031,20201208,1
C22259AHPIGy-031,20201209,1
C22259AHPIGy-031,20201210,1
C22259AHPIGy-031,20201211,1
C22259AHPIGy-031,20201214,1
C22259AHPIGy-031,20201215,1
C22259AHPIGy-031,20201216,1
C22259AHPIGy-031,20201217,1
C22259AHPIGy-031,20201218,1
C22259AHPIGy-031,20201221,1
C22259AHPIGy-031,20201222,1
C22259AHPIGy-031,20210101,1
C22259AVCIGy-031,20201109,1
C22259AVCIGy-031,20201110,1
C22259AVCIGy-031,20201111,1
C22259AVCIGy-031,20201112,1
C22259AVCIGy-031,20201115,1
C22259AVCIGy-031,20201116,1
C22259AVCIGy-031,20201117,1
C22259AVCIGy-031,20201118,1
C22259AVCIGy-031,20201119,1
C22259AVCIGy-031,20201122,1
C22259AVCIGy-031,20201123,1
C22259AVCIGy-031,20201124,1
C22259AVCIGy-031,20201125,1
C22259AVCIGy-031,20201126,1
C22259AVCIGy-031,20201129,1
C22259AVCIGy-031,20201130,1
C22259AVCIGy-031,20201201,1
C22259AVCIGy-031,20201202,1
C22259AVCIGy-031,20201203,1
C22259AVCIGy-031,20201206,1
C22259AVCIGy-031,20201207,1
C22259AVCIGy-031,20201208,1
C22259AVCIGy-031,20201209,1
C22259AVCIGy-031,20201210,1
C22259AVCIGy-031,20201213,1
C22259AVCIGy-031,20201214,1
C22259AVCIGy-031,20201215,1
C22259AVCIGy-031,20201216,1
C22259AVCIGy-031,20201217,1
C22259AVCIGy-031,20201220,1
C22259AVCIGy-031,20201221,1
C22259AVCIGy-031,20201231,1
C22260APPIGy-031,20201113,1
C22260APPIGy-031,20201120,1
C22260APPIGy-031,20201127,1
C22260APPIGy-031,20201204,1
C22260APPIGy-031,20201218,1
C22260APPIGy-031,20201223,1
C22260ASZIGy-031,20201114,1
C22260ASZIGy-031,20201121,1
C22260ASZIGy-031,20201128,1
C22260ASZIGy-031,20201205,1
C22260ASZIGy-031,20201219,1
C22260ASZIGy-031,20201224,1
C22261ASZIGy-031,20201114,1
C22261ASZIGy-031,20201121,1
C22261ASZIGy-031,20201128,1
C22261ASZIGy-031,20201205,1
C22261ASZIGy-031,20201212,1
C22261ASZIGy-031,20201219,1
C22261ASZIGy-031,20201224,1
C22261ASZIGy-031,20201225,1
C22261ASZIGy-031,20201226,1
C22261AVVIGy-031,20201108,1
C22261AVVIGy-031,20201115,1
C22261AVVIGy-031,20201122,1
C22261AVVIGy-031,20201129,1
C22261AVVIGy-031,20201206,1
C22261AVVIGy-031,20201213,1
C22261AVVIGy-031,20201220,1
C22261AVVIGy-031,20201225,1
C22261AVVIGy-031,20201226,1
C22261AVVIGy-031,20201227,1
C22262K1HPSZB-031,20201212,1
C22262K1HPSZB-031,20201223,1
C22262K1HPSZB-031,20201228,1
C22262K1HPSZB-031,20201229,1
C22262K1HPSZB-031,20201230,1
C22262K1HPSZB-031,20201231,1
C22262K1VCSZB-031,20201211,1
C22262K1VCSZB-031,20201222,1
C22262K1VCSZB-031,20201227,1
C22262K1VCSZB-031,20201228,1
C22262K1VCSZB-031,20201229,1
C22262K1VCSZB-031,20201230,1
C22270RA7HPIGy-011,20201109,1
C22270RA7HPIGy-011,20201110,1
C22270RA7HPIGy-011,20201111,1
C22270RA7HPIGy-011,20201112,1
C22270RA7HPIGy-011,20201113,1
C22270RA7HPIGy-011,20201116,1
C22270RA7HPIGy-011,20201117,1
C22270RA7HPIGy-011,20201118,1
C22270RA7HPIGy-011,20201119,1
C22270RA7HPIGy-011,20201120,1
C22271RA7SVIGy-011,20201108,1
C22271RA7SVIGy-011,20201115,1
C22272AHCSzN-041,20201109,1
C22272AHCSzN-041,20201110,1
C22272AHCSzN-041,20201111,1
C22272AHCSzN-041,20201112,1
C22272AHCSzN-041,20201116,1
C22272AHCSzN-041,20201117,1
C22272AHCSzN-041,20201118,1
C22272AHCSzN-041,20201119,1
C22272AHCSzN-041,20201123,1
C22272AHCSzN-041,20201124,1
C22272AHCSzN-041,20201125,1
C22272AHCSzN-041,20201126,1
C22272AHCSzN-041,20201130,1
C22272AHCSzN-041,20201201,1
C22272AHCSzN-041,20201202,1
C22272AHCSzN-041,20201203,1
C22272AHCSzN-041,20201207,1
C22272AHCSzN-041,20201208,1
C22272AHCSzN-041,20201209,1
C22272AHCSzN-041,20201210,1
C22272AHCSzN-041,20201211,1
C22272AHCSzN-041,20201214,1
C22272AHCSzN-041,20201215,1
C22272AHCSzN-041,20201216,1
C22272AHCSzN-041,20201217,1
C22272AHCSzN-041,20201221,1
C22272AHCSzN-041,20201222,1
C22273APPSzN-041,20201113,1
C22273APPSzN-041,20201120,1
C22273APPSzN-041,20201127,1
C22273APPSzN-041,20201204,1
C22273APPSzN-041,20201218,1
C22273APPSzN-041,20210101,1
C22276APPYM-0021,20201204,1
C22276APPYM-0021,20201218,1
C22276APPYM-0021,20210101,1
C22277AVVIGy-051,20201108,1
C22277AVVIGy-051,20201115,1
C22277AVVIGy-051,20201220,1
C22277AVVIGy-051,20201225,1
C22277AVVIGy-051,20201226,1
C22279AVVYM-0021,20201108,1
C22279AVVYM-0021,20201206,1
C22279AVVYM-0021,20201213,1
C22279AVVYM-0021,20201220,1
C22279AVVYM-0021,20201225,1
C22279AVVYM-0021,20201226,1
C22279AVVYM-0021,20201227,1
C22281R24SZPÁ-0011,20201224,1
C22286R14VVKMK-011,20201108,1
C22292APPKZ-0021,20201113,1
C22292APPKZ-0021,20201120,1
C22292APPKZ-0021,20201127,1
C22292APPKZ-0021,20201204,1
C22292APPKZ-0021,20201212,1
C22292APPKZ-0021,20201218,1
C22292APPKZ-0021,20201223,1
C22292APPKZ-0021,20201231,1
C22292APPKZ-0021,20210101,1
C22294APPIGy-051,20201113,1
C22294APPIGy-051,20201223,1
C22294APPIGy-051,20201231,1
C22294APPIGy-051,20210101,1
C22296ASZMAA-041,20201114,1
C22296ASZMAA-041,20201121,1
C22296ASZMAA-041,20201128,1
C22296ASZMAA-041,20201205,1
C22296ASZMAA-041,20201219,1
C22296ASZMAA-041,20201224,1
C22299ASZKMK-011,20201114,1
C22299ASZKMK-011,20201121,1
C22299ASZKMK-011,20201128,1
C22299ASZKMK-011,20201205,1
C22299ASZKMK-011,20201219,1
C22299ASZKMK-011,20201224,1
C2230024SVPÁ-0011,20201224,1
C22301EVVHPPÁ-0011,20201228,1
C22301EVVHPPÁ-0011,20201229,1
C22301EVVHPPÁ-0011,20201230,1
C22301EVVHPPÁ-0011,20201231,1
C22302ASZIGy-051,20201114,1
C22302ASZIGy-051,20201224,1
C22303AVVMAA-041,20201108,1
C22303AVVMAA-041,20201115,1
C22303AVVMAA-041,20201122,1
C22303AVVMAA-041,20201129,1
C22303AVVMAA-041,20201206,1
C22303AVVMAA-041,20201213,1
C22303AVVMAA-041,20201220,1
C22303AVVMAA-041,20201225,1
C22303AVVMAA-041,20201226,1
C22303AVVMAA-041,20201227,1
C22304AVVKMK-011,20201108,1
C22304AVVKMK-011,20201115,1
C22304AVVKMK-011,20201122,1
C22304AVVKMK-011,20201129,1
C22304AVVKMK-011,20201206,1
C22304AVVKMK-011,20201213,1
C22304AVVKMK-011,20201220,1
C22304AVVKMK-011,20201225,1
C22304AVVKMK-011,20201226,1
C22304AVVKMK-011,20201227,1
C2230524SVPÁ-0031,20201224,1
C22306EVVHCPÁ-0031,20201228,1
C22306EVVHCPÁ-0031,20201229,1
C22306EVVHCPÁ-0031,20201230,1
C22306EVVHCPÁ-0031,20201231,1
C22307REVHPPÁ-0011,20201228,1
C22307REVHPPÁ-0011,20201229,1
C22307REVHPPÁ-0011,20201230,1
C22307REVHPPÁ-0011,20201231,1
C22314RAASVIGy-071,20201114,1
C2231524SZPÁ-0011,20201224,1
C22316EVVHCPÁ-0011,20201228,1
C22316EVVHCPÁ-0011,20201229,1
C22316EVVHCPÁ-0011,20201230,1
C22317EVVPPPÁ-0011,20201231,1
C22325RA2HPSzN-031,20201116,1
C22325RA2HPSzN-031,20201117,1
C22325RA2HPSzN-031,20201118,1
C22325RA2HPSzN-031,20201119,1
C22325RA2HPSzN-031,20201120,1
C22325RA2HPSzN-031,20201123,1
C22325RA2HPSzN-031,20201124,1
C22325RA2HPSzN-031,20201125,1
C22325RA2HPSzN-031,20201126,1
C22325RA2HPSzN-031,20201127,1
C22325RA2HPSzN-031,20201130,1
C22325RA2HPSzN-031,20201201,1
C22325RA2HPSzN-031,20201202,1
C22325RA2HPSzN-031,20201203,1
C22325RA2HPSzN-031,20201204,1
C22325RA2HPSzN-031,20201207,1
C22325RA2HPSzN-031,20201208,1
C22325RA2HPSzN-031,20201209,1
C22325RA2HPSzN-031,20201210,1
C22325RA2HPSzN-031,20201211,1
C22325RA2HPSzN-031,20201214,1
C22325RA2HPSzN-031,20201215,1
C22325RA2HPSzN-031,20201216,1
C22325RA2HPSzN-031,20201217,1
C22325RA2HPSzN-031,20201218,1
C22335RA1HCYM-0011,20201110,1
C22335RA1HCYM-0011,20201111,1
C22335RA1HCYM-0011,20201112,1
C22335RA1HCYM-0011,20201116,1
C22335RA1HCYM-0011,20201117,1
C22335RA1HCYM-0011,20201118,1
C22335RA1HCYM-0011,20201119,1
C22335RA1HCYM-0011,20201123,1
C22335RA1HCYM-0011,20201124,1
C22335RA1HCYM-0011,20201125,1
C22335RA1HCYM-0011,20201126,1
C22335RA1HCYM-0011,20201130,1
C22336RA1PPYM-0011,20201113,1
C22336RA1PPYM-0011,20201120,1
C22336RA1PPYM-0011,20201127,1
C22337K1HCPÁ-0041,20201221,1
C22337K1HCPÁ-0041,20201222,1
C22338K1PPPÁ-0041,20201223,1
C22341RA1SZYM-0011,20201114,1
C22341RA1SZYM-0011,20201121,1
C22341RA1SZYM-0011,20201128,1
